Genome project	Gene stable ID	Chromosome/scaffold name	Gene biotype	GO term name	InterPro short description	Paralogue gene stable ID
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00018920
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00018918
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00018429
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011717
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011719
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00008647
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00001135
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00012130
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00010931
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011185
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00022647
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00015333
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00022788
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00017798
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00017681
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011688
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00008677
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00007669
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020906
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00302978
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011643
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020698
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020697
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020699
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00008000
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00010299
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020584
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020583
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00016003
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00010646
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00008031
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00021157
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00021158
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00007947
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00021028
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00015271
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00021219
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00013088
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011349
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020700
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00019655
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00008365
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00009811
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00010918
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00018473
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011718
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00010755
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00011556
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00012085
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00020157
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00012443
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00019187
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_trans_sf	WBGene00015272
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00018268
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00010758
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00017398
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00021226
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00021223
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00018920
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00018918
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00018429
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011717
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011719
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00008647
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00001135
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00012130
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00010931
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011185
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00022647
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00015333
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00022788
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00017798
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00017681
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011688
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00008677
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00007669
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020906
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00302978
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011643
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020698
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020697
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020699
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00008000
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00010299
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020584
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020583
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00016003
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00010646
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00008031
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00021157
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00021158
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00007947
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00021028
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00015271
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00021219
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00013088
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011349
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020700
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00019655
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00008365
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00009811
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00010918
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00018473
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011718
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00010755
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00011556
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00012085
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00020157
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00012443
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00019187
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS	WBGene00015272
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00018268
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00010758
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00017398
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00021226
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00021223
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00018920
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00018918
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00018429
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011717
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011719
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00008647
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00001135
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00012130
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00010931
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011185
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00022647
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00015333
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00022788
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00017798
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00017681
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011688
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00008677
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00007669
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020906
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00302978
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011643
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020698
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020697
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020699
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00008000
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00010299
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020584
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020583
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00016003
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00010646
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00008031
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00021157
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00021158
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00007947
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00021028
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00015271
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00021219
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00013088
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011349
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020700
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00019655
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00008365
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00009811
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00010918
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00018473
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011718
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00010755
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00011556
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00012085
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00020157
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00012443
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00019187
caenorhabditis_elegans_prjna13758	WBGene00021220	V	protein_coding	membrane	MFS_dom	WBGene00015272
